,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
1331,5081444,Metallica,1405,200,27920,Motorbreath,The Metallica Collection,455051,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1QQgmN383kUqjioRoTSfF3'}, 'name': 'Motorbreath (Remastered)', 'uri': 'spotify:track:1QQgmN383kUqjioRoTSfF3'}",True
1332,5119646,The Rolling Stones,4,223,522,(I Can't Get No) Satisfaction,Hot Rocks 1964-1971,459905,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34'}, 'name': ""(I Can't Get No) Satisfaction - Mono Version"", 'uri': 'spotify:track:2PzU4IB8Dr6mxV3lHuaG34'}",True
1333,5119651,The Rolling Stones,9,202,522,Paint It Black,Hot Rocks 1964-1971,459905,"{'external_urls': {'spotify': 'https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8'}, 'name': 'Paint It, Black', 'uri': 'spotify:track:63T7DJ1AFDD6Bn8VzG6JE8'}",True
1334,5119655,The Rolling Stones,201,222,522,Jumpin' Jack Flash,Hot Rocks 1964-1971,459905,"{'external_urls': {'spotify': 'https://open.spotify.com/track/55LRDFmsuazr533WrtHHW9'}, 'name': ""Jumpin' Jack Flash - Mono"", 'uri': 'spotify:track:55LRDFmsuazr533WrtHHW9'}",True
1335,5119657,The Rolling Stones,203,378,522,Sympathy For The Devil,Hot Rocks 1964-1971,459905,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1Ud6moTC0KyXMq1Oxfien0'}, 'name': 'Sympathy For The Devil - 50th Anniversary Edition', 'uri': 'spotify:track:1Ud6moTC0KyXMq1Oxfien0'}",True
1336,5122294,K-Ci &amp; JoJo,3,326,10231,All My Life,The Best Of K-Ci &amp; JoJo 20th Century Masters The Millennium Collection,460109,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3R9j8urSPiBbapNbyuSYkE'}, 'name': 'Grinding All My Life', 'uri': 'spotify:track:3R9j8urSPiBbapNbyuSYkE'}",True
1337,5125469,Down,4,243,4117,Rehab,Nola,460371,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0'}, 'name': 'Rehab', 'uri': 'spotify:track:1L5tZi0izXsi5Kk5OJf4W0'}",True
1338,5125480,Down,10,283,4117,Stone The Crow,Nola,460371,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7DuRbuweGD2cpGN74cpPAF'}, 'name': 'Stone the Crow', 'uri': 'spotify:track:7DuRbuweGD2cpGN74cpPAF'}",True
1339,5127306,Kate Ryan,6,188,13728,Ella Elle L'a,Ella Elle L'a,460552,"{'external_urls': {'spotify': 'https://open.spotify.com/track/67CfbIKKTCKFqmQLJwUftX'}, 'name': ""Ella, elle l'a - Remasterisé"", 'uri': 'spotify:track:67CfbIKKTCKFqmQLJwUftX'}",True
1340,5134201,Muse,3,238,588,Time Is Running Out,Absolution,461110,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2takcwOaAZWiXQijPHIx7B'}, 'name': 'Time Is Running Out', 'uri': 'spotify:track:2takcwOaAZWiXQijPHIx7B'}",True
1341,5134206,Muse,8,227,588,Hysteria,Absolution,461110,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2PFIZFcGry0po3ZfRZkzKc'}, 'name': 'Hysteria', 'uri': 'spotify:track:2PFIZFcGry0po3ZfRZkzKc'}",True
1342,5134208,Muse,10,302,588,Butterflies and Hurricanes,Absolution,461110,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0xJLcjd0gaZct43xG1UlXS'}, 'name': 'Butterflies and Hurricanes', 'uri': 'spotify:track:0xJLcjd0gaZct43xG1UlXS'}",True
1343,5134233,Muse,7,237,588,Unintended,Showbiz,461112,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6kyxQuFD38mo4S3urD2Wkw'}, 'name': 'Unintended', 'uri': 'spotify:track:6kyxQuFD38mo4S3urD2Wkw'}",True
1344,5160282,Mical Rustle,9,212,114522,Willow Tree,Twice As Nice,463652,"{'external_urls': {'spotify': 'https://open.spotify.com/track/667rCJDVUDYVp1LBaGsmPs'}, 'name': 'Willow Tree', 'uri': 'spotify:track:667rCJDVUDYVp1LBaGsmPs'}",True
1345,5175429,Armin van Buuren,1,75,8685,A State Of Trance 2009 Pt. 1,A State of Trance 2009,465122,,True
1346,5181388,Clint Mansell,32,234,6181,Lux Aeterna,Requiem for a Dream / OST,465686,"{'external_urls': {'spotify': 'https://open.spotify.com/track/62Da3JOu9H9EIgmqV7DoLG'}, 'name': 'Lux Aeterna', 'uri': 'spotify:track:62Da3JOu9H9EIgmqV7DoLG'}",True
1347,5191688,Simple Plan,1,206,913,Don't Wanna Think About You,Scooby-Doo 2: Monsters Unleashed,466726,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4SNbjUefA4j0IO7UsEfpKq'}, 'name': ""The Kids Don't Wanna Come Home"", 'uri': 'spotify:track:4SNbjUefA4j0IO7UsEfpKq'}",True
1348,5198130,Chris Rea,1,273,4010,"The Road To Hell, Pt. 2",For My Dad,467359,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3lGyt8enqenwyqXihI6AVr'}, 'name': 'The Road to Hell, Pt. 2', 'uri': 'spotify:track:3lGyt8enqenwyqXihI6AVr'}",True
1349,5211823,Bimbobell,9,189,121799,I Due Liocorni,Le Più Belle Di Sempre,468649,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2zsH9aWdrUzJ3P3M8orSWN'}, 'name': 'I Due Liocorni', 'uri': 'spotify:track:2zsH9aWdrUzJ3P3M8orSWN'}",True
1350,5222566,Barricada,8,267,87622,Deja que esto no acabe nunca (concierto Gayarre),Mordiscos,469761,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4lsP0RaFcWHOeAk61mkIBQ'}, 'name': 'Deja que esto no acabe nunca - Concierto Gayarre', 'uri': 'spotify:track:4lsP0RaFcWHOeAk61mkIBQ'}",True
1351,5258551,Ligabue,1,226,6269,Si Viene E Si Va,Miss Mondo [Remastered Version],473303,"{'external_urls': {'spotify': 'https://open.spotify.com/track/07NATmvq8ZJNU1DvyrWhoE'}, 'name': 'Si viene e si va', 'uri': 'spotify:track:07NATmvq8ZJNU1DvyrWhoE'}",True
1352,5276040,B*Witched,2,172,103913,C'est la Vie (Album Version),B*Witched,291148,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4pYrb9Az3wsFrS0OYA8XmZ'}, 'name': 'Trouver la source - Version album', 'uri': 'spotify:track:4pYrb9Az3wsFrS0OYA8XmZ'}",True
1353,5289628,John Williams,5,209,2981,Nocturno,Spanish Guitar Music,476303,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7wNrk2vc0GUUNBFggJzEsI'}, 'name': 'Mujeres', 'uri': 'spotify:track:7wNrk2vc0GUUNBFggJzEsI'}",True
1354,5292464,Craig Morgan,1,238,4460,Love Remembers,That's Why,476577,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2HTRbbAy1RHTsRbJ0RNcjM'}, 'name': 'Love Remembers', 'uri': 'spotify:track:2HTRbbAy1RHTsRbJ0RNcjM'}",True
1355,5293752,Europe,1,310,44547,The Final Countdown,The Final Countdown: The Best Of Europe,476694,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK'}, 'name': 'The Final Countdown', 'uri': 'spotify:track:3MrRksHupTVEQ7YbA0FsZK'}",True
1356,5293781,Europe,204,262,44547,Stormwind (Album Version),The Final Countdown: The Best Of Europe,476694,,True
1357,5293856,Alice Cooper,1,267,4349,Poison,Spark In The Dark: The Best Of Alice Cooper,476688,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6m59VvDUi0UQsB2eZ9wVbH'}, 'name': 'Poison', 'uri': 'spotify:track:6m59VvDUi0UQsB2eZ9wVbH'}",True
1358,5293916,Cyndi Lauper,1,230,11319,Girls Just Want to Have Fun,True Colors: The Best Of Cyndi Lauper,476692,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4y1LsJpmMti1PfRQV9AWWe'}, 'name': 'Girls Just Want to Have Fun', 'uri': 'spotify:track:4y1LsJpmMti1PfRQV9AWWe'}",True
1359,5293921,Cyndi Lauper,3,226,11319,True Colors,True Colors: The Best Of Cyndi Lauper,476692,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1oGdVdYjeQvojGKDddxLQQ'}, 'name': 'True Colors', 'uri': 'spotify:track:1oGdVdYjeQvojGKDddxLQQ'}",True
1360,5293959,Cyndi Lauper,206,228,11319,Primitive (Album Version),True Colors: The Best Of Cyndi Lauper,476692,,True
1361,5299482,Various Artists,4,350,209,Please Forgive Me - Sound-A-Like,A Tribute To Brian Adams Vol 2,477361,,True
1362,5305191,Mike Oldfield,213,218,467,Moonlight Shadow,The Mike Oldfield Collection,477899,"{'external_urls': {'spotify': 'https://open.spotify.com/track/23TSaWwJLyv31IKohUJWLe'}, 'name': 'Moonlight Shadow - Remastered', 'uri': 'spotify:track:23TSaWwJLyv31IKohUJWLe'}",True
1363,5306288,Dishwalla,6,292,11393,Home,Opaline,478002,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8'}, 'name': 'HOME', 'uri': 'spotify:track:7lthOBXNue2IvedLRfkod8'}",True
1364,5317928,George Harrison,17,174,32056,Here Comes The Sun (Live At Madison Square Garden ) (2009 Digital Remaster),Let It Roll - Songs Of George Harrison,479056,,True
1365,5319025,Kreator,7,290,10146,Murder Fantasies,Enemy of God,479184,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7hAXGfloXtdqXk0HbzeQei'}, 'name': 'Murder Fantasies - Massive Ego Remix', 'uri': 'spotify:track:7hAXGfloXtdqXk0HbzeQei'}",True
1366,5347922,John Lee Hooker,1,287,131,Chill Out (Things Gonna Change) feat. Carlos Santana,Chill Out (Remastered),482892,,True
1367,5348747,Madball,2,170,62807,Infiltrate the system,Infiltrate the system,482909,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0ebZUm4n7KPnR09eYjdofl'}, 'name': 'Infiltrate The System', 'uri': 'spotify:track:0ebZUm4n7KPnR09eYjdofl'}",True
1368,5350260,Hardrock Striker,1,454,353060,Metallika (Hardrock Stricker Original Kick Out The 12'S Mix),Metallika EP,482833,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7H92MwzblfxdnCIX4SgXGr'}, 'name': ""Metallika - Hardrock Stricker Original Kick Out The 12'S Mix"", 'uri': 'spotify:track:7H92MwzblfxdnCIX4SgXGr'}",True
1369,5352536,Love Songs,15,276,356666,I Want to Spend My Lifetime Loving You (From The Movie &quot;The Mask Of Zorro&quot;),Love Songs : Music For Making Love,481372,,True
1370,5352539,Love Songs,16,173,356666,French Kiss,Love Songs : Music For Making Love,481372,"{'external_urls': {'spotify': 'https://open.spotify.com/track/478thMMvYGris8eJPcDRoq'}, 'name': 'Sentimental Lady', 'uri': 'spotify:track:478thMMvYGris8eJPcDRoq'}",True
1371,5367108,Savage Garden,3,341,21235,To the Moon &amp; Back,Truly Madly Completely - The Best of Savage Garden,483729,"{'external_urls': {'spotify': 'https://open.spotify.com/track/65D0zWYZCYy4lJe3xTzUzJ'}, 'name': 'The Journey To The Moon & Back (Takes Two &amp; a Half Seconds)', 'uri': 'spotify:track:65D0zWYZCYy4lJe3xTzUzJ'}",True
1372,5367114,Savage Garden,8,273,21235,Truly Madly Deeply,Truly Madly Completely - The Best of Savage Garden,483729,"{'external_urls': {'spotify': 'https://open.spotify.com/track/013AWvizllIUEC2FOBzOnh'}, 'name': 'Truly Madly Deeply', 'uri': 'spotify:track:013AWvizllIUEC2FOBzOnh'}",True
1373,5371235,Bob Dylan,6,155,11350,On the Road Again,Bringing It All Back Home,483451,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1OmKo4t4Bh95xQI6WGiUR3'}, 'name': 'On the Road Again - Live', 'uri': 'spotify:track:1OmKo4t4Bh95xQI6WGiUR3'}",True
1374,5374846,Xutos &amp; Pontapés,8,399,306829,Remar Remar,Xutos &amp; Pontapés Ao Vivo Na Antena 3,484670,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5YdxgyOLO2cSDlq1W1CrIO'}, 'name': 'Me Enseñé a Remar', 'uri': 'spotify:track:5YdxgyOLO2cSDlq1W1CrIO'}",True
1375,5379414,Vicente Fernández,10,128,489232,Si Te Vas No Hay Lio (Album Version),Historia De Un Idolo Vol.II,484381,,True
1376,5379441,Chayanne,1,283,15407,Y Tú Te Vas,Grandes Exitos,484413,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7zuwr7YqqpveNtxlKe1vn6'}, 'name': 'Y Tú Te Vas', 'uri': 'spotify:track:7zuwr7YqqpveNtxlKe1vn6'}",True
1377,5379453,Chayanne,2,217,15407,Torero,Grandes Exitos,484413,"{'external_urls': {'spotify': 'https://open.spotify.com/track/709CndJJB3GTUhQD0LLFse'}, 'name': 'Torero', 'uri': 'spotify:track:709CndJJB3GTUhQD0LLFse'}",True
1378,5426259,Various Artists,12,216,209,Hard To Say Im Sorry,Baladas Románticas: Intimisimo Vol. 1,489634,"{'external_urls': {'spotify': 'https://open.spotify.com/track/07TnWCHrFkvF61GzJuLVt0'}, 'name': ""Hard to Say I'm Sorry / Get Away - 2006 Remaster"", 'uri': 'spotify:track:07TnWCHrFkvF61GzJuLVt0'}",True
1379,5427537,Second Hand Serenade,5,234,362655,Your Call,A Twist In My Story,489764,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5dPc0lDy55q0GCyL66Uudy'}, 'name': 'Call Your Mama (feat. Little Big Town)', 'uri': 'spotify:track:5dPc0lDy55q0GCyL66Uudy'}",True
1380,5434167,DAVE MATTHEWS BAND,202,357,9731,Crash Into Me,Live In Chicago 12.19.98 at The United Center,489573,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1HL3yEnYq8LEyFQ3QegA5V'}, 'name': 'Crash into Me', 'uri': 'spotify:track:1HL3yEnYq8LEyFQ3QegA5V'}",True
1381,5450759,Souldiesis,11,209,364239,Quorale,Souldiesis,492005,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3oYH7hunD6eGEnDpKTbi04'}, 'name': 'Quorale', 'uri': 'spotify:track:3oYH7hunD6eGEnDpKTbi04'}",True
1382,5451445,Rhapsody of Fire,11,386,364269,Dark Reign of Fire,Triumph or Agony,492089,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0OX0tzy3Sc7tl8Q3z6sgUD'}, 'name': 'Dark Reign of Fire (Live)', 'uri': 'spotify:track:0OX0tzy3Sc7tl8Q3z6sgUD'}",True
1383,5452876,Overkill,11,210,4335,Overkill,Hello From The Gutter - Best of,492257,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1Krtfh550kyhfWPcRp6SnD'}, 'name': 'Overkill', 'uri': 'spotify:track:1Krtfh550kyhfWPcRp6SnD'}",True
1384,5464530,Michael Bolton,3,254,16515,How Am I Supposed to Live Without You,The Essential Michael Bolton,492921,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3RMeOetCdXttthQK0clPuz'}, 'name': 'How Am I Supposed to Live Without You', 'uri': 'spotify:track:3RMeOetCdXttthQK0clPuz'}",True
1385,5464537,Michael Bolton,8,231,16515,When a Man Loves a Woman,The Essential Michael Bolton,492921,"{'external_urls': {'spotify': 'https://open.spotify.com/track/51FpzuGkRYXFgsE2zXt9av'}, 'name': 'When a Man Loves a Woman', 'uri': 'spotify:track:51FpzuGkRYXFgsE2zXt9av'}",True
1386,5466907,J Moss,1,253,169554,"Jump, Jump",V2...,493074,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq'}, 'name': 'Jump (with Trippie Redd)', 'uri': 'spotify:track:2OvV4NjEBRE9v8Oo7QeUCq'}",True
1387,5470866,Greg X. Volz,8,252,355485,Soldier Of Light,God Only Knows,493991,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4YjcF7um2CIVC49RUIB9gW'}, 'name': 'Soldier of the Light', 'uri': 'spotify:track:4YjcF7um2CIVC49RUIB9gW'}",True
1388,5473662,George Saxon,10,214,366096,Women In Love,Lounge Music: Women In Love,494292,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6OAH6UGs4i4zFHZDdtfapZ'}, 'name': 'Women in Love...(2015 Remaster) - 2015 Remaster', 'uri': 'spotify:track:6OAH6UGs4i4zFHZDdtfapZ'}",True
1389,5474859,Avril Lavigne,7,203,212,Hot,The Best Damn Thing,493947,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN'}, 'name': 'Mr. Brightside', 'uri': 'spotify:track:7oK9VyNzrYvRFo7nQEYkWN'}",True
1390,5477235,Enrique Iglesias,7,201,1455,Miss You,Insomniac,494583,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1oTo3ijRbaDAtrjJrGAPSw'}, 'name': 'I Miss You', 'uri': 'spotify:track:1oTo3ijRbaDAtrjJrGAPSw'}",True
1391,5498916,Franz Ferdinand,1,247,10667,Take Me Out,Take Me Out,496627,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6ooluO7DiEhI1zmK94nRCM'}, 'name': 'Take Me Out', 'uri': 'spotify:track:6ooluO7DiEhI1zmK94nRCM'}",True
1392,5520652,Bon Jovi,11,192,289,Bounce,Bounce,498378,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF'}, 'name': 'Bounce Back', 'uri': 'spotify:track:0SGkqnVQo9KPytSri1H6cF'}",True
1393,5521449,David Bisbal,4,244,32648,Fuiste Mía,Corazón Latino,498439,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0QRHEmvbFr73h5Fyk33fji'}, 'name': 'Fuiste Mía', 'uri': 'spotify:track:0QRHEmvbFr73h5Fyk33fji'}",True
1394,5529816,Bandolero,2,261,68833,Donqueo,Los Bandoleros,499233,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5soLDy5CnQqPxgZXLbRUYQ'}, 'name': 'Donqueo', 'uri': 'spotify:track:5soLDy5CnQqPxgZXLbRUYQ'}",True
1395,5543761,Bon Jovi,3,309,289,Thank You For Loving Me,Crush,500590,"{'external_urls': {'spotify': 'https://open.spotify.com/track/577MNC3o3L0lNIzx9abqOk'}, 'name': 'Thank You For Loving Me', 'uri': 'spotify:track:577MNC3o3L0lNIzx9abqOk'}",True
1396,5554688,Black Eyed Peas,1,246,263,I Gotta Feeling,I Gotta Feeling,501540,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4vp2J1l5RD4gMZwGFLfRAu'}, 'name': 'I Gotta Feeling', 'uri': 'spotify:track:4vp2J1l5RD4gMZwGFLfRAu'}",True
1397,5568565,Orbital,5,622,1269,Lush 3 [3-1 &amp; 3-2 Orbital 20],Orbital 20,503119,,True
1398,5599724,Shakira,12,227,21239,"Te Aviso, Te Anuncio (Tango)",Grandes Exitos,505555,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2hdlRbfA2Jrq0oc34CPbcp'}, 'name': 'Te Aviso, Te Anuncio (Tango)', 'uri': 'spotify:track:2hdlRbfA2Jrq0oc34CPbcp'}",True
1399,5617749,Whitney Houston,2,500,1925,Love That Man (Peter Rauhofer Retro Mix),Love That Man,507654,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2MxiRmYDDJwX4TS8gBj6eu'}, 'name': 'Love That Man - Peter Rauhofer Retro Mix', 'uri': 'spotify:track:2MxiRmYDDJwX4TS8gBj6eu'}",True
1400,5631717,Nana Mouskouri,14,288,15660,En Aranjuez Con Mi Amor (Sur Le Thème Du 2Eme Mov. Du Concerto De J. Rodrigo),Classic,509178,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0gMITn6xjMG6q8uIO9xywv'}, 'name': 'En Aranjuez Con Mi Amor (Sur Le Thème Du 2Eme Mov. Du Concerto De J. Rodrigo) - Concerto De J Rodrigo', 'uri': 'spotify:track:0gMITn6xjMG6q8uIO9xywv'}",True
1401,5635554,Muse,3,212,588,Supermassive Black Hole,Black Holes And Revelations,509933,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9'}, 'name': 'Supermassive Black Hole', 'uri': 'spotify:track:3lPr8ghNDBLc2uZovNyLs9'}",True
1402,5635664,Muse,11,377,588,Knights Of Cydonia,Black Holes And Revelations,509933,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7ouMYWpwJ422jRcDASZB7P'}, 'name': 'Knights of Cydonia', 'uri': 'spotify:track:7ouMYWpwJ422jRcDASZB7P'}",True
1403,5635679,Muse,12,281,588,Glorious,Black Holes And Revelations,509933,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE'}, 'name': 'Glorious (feat. Skylar Grey)', 'uri': 'spotify:track:0CokSRCu5hZgPxcZBaEzVE'}",True
1404,5646105,Soda Stereo,7,312,291579,Corazón Delator (Remasterizado 2007),Doble Vida,509769,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2zaZ81JI8KbYaL7210BB0U'}, 'name': 'Corazón Delator - Remasterizado 2007', 'uri': 'spotify:track:2zaZ81JI8KbYaL7210BB0U'}",True
1405,5670820,Ricardo Arjona,1,272,127900,Acompáñame a Estar Solo,Acompáñame A Estar Solo,511744,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6Eb3FQ2eSSyENY5wJsY0Ot'}, 'name': 'Acompáñame a Estar Solo', 'uri': 'spotify:track:6Eb3FQ2eSSyENY5wJsY0Ot'}",True
1406,5674515,SONATA ARCTICA,11,290,85137,My Land,Best of Sonata Arctica,512766,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3tehrxZR8eaANHov4cEctL'}, 'name': 'Smack My Bitch Up', 'uri': 'spotify:track:3tehrxZR8eaANHov4cEctL'}",True
1407,5675328,Kid Rock,11,328,40985,Only God Knows Why,Devil Without A Cause,512822,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1rAzW6aco1ZtxLRx4XOagB'}, 'name': 'Only God Knows Why', 'uri': 'spotify:track:1rAzW6aco1ZtxLRx4XOagB'}",True
1408,5675987,M2M,2,223,4492,The Day You Went Away,Shades Of Purple,512861,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1rYYJVlUV2EcgehVUnwJvy'}, 'name': 'The Day You Went Away', 'uri': 'spotify:track:1rYYJVlUV2EcgehVUnwJvy'}",True
1409,5679298,Kid Rock,1,270,40985,Rock N Roll Jesus,Rock N Roll Jesus,513030,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5rX6C5QVvvZB7XckETNych'}, 'name': 'All Summer Long', 'uri': 'spotify:track:5rX6C5QVvvZB7XckETNych'}",True
1410,5679325,Pantera,8,226,4180,Uplift,Reinventing The Steel,513029,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3eiIQPGp6biDu91bKgAEzg'}, 'name': 'Me And My Friends', 'uri': 'spotify:track:3eiIQPGp6biDu91bKgAEzg'}",True
1411,5679332,Kid Rock,3,298,40985,All Summer Long,Rock N Roll Jesus,513030,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5rX6C5QVvvZB7XckETNych'}, 'name': 'All Summer Long', 'uri': 'spotify:track:5rX6C5QVvvZB7XckETNych'}",True
1412,5683245,Mirah (Denmark),9,220,9479,Don't Run Away,Mirah,513250,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6knXMt7UIPPJveAtsP1Dq4'}, 'name': ""Don't Run Away"", 'uri': 'spotify:track:6knXMt7UIPPJveAtsP1Dq4'}",True
1413,5687027,The Ramones,16,231,383,Do You Remember Rock and Roll Radio (Remastered Version),Greatest Hits,513656,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2Ck23L2znrPAFiyopqzWUj'}, 'name': 'Do You Remember Rock and Roll Radio - Remastered Version', 'uri': 'spotify:track:2Ck23L2znrPAFiyopqzWUj'}",True
1414,5698990,José José,206,209,97204,Él (Him),José José - 40 Aniversario Vol. 4,514682,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5DcLCAIjJeAaX1HmFopGZi'}, 'name': 'Right Here In My Arms (Live at El Teatro Flores BS.AS.MMXIV)', 'uri': 'spotify:track:5DcLCAIjJeAaX1HmFopGZi'}",True
1415,5700069,Elegant,1,229,305711,Elegant Allting Handlar Om Dig,Elegant - Smutsigare än Rent Vol 2,515321,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6KQc47mDgvm1SgnLQ8aTGY'}, 'name': 'Elegant Allting Handlar Om Dig - Radio Version', 'uri': 'spotify:track:6KQc47mDgvm1SgnLQ8aTGY'}",True
1416,5700191,Elegant,4,194,305711,Elegant Petter Kihlen Min Click Remix,Elegant - Smutsigare än Rent Vol 2,515321,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7eLYVbJQGfdz2c7lYB1CtN'}, 'name': 'Petter Kihlen Min Click - Remix', 'uri': 'spotify:track:7eLYVbJQGfdz2c7lYB1CtN'}",True
